acctno,actdt,deactdt,deactreason,goodcredit,rateplan,dealertype
2183251059384,1999-05-23,,,1,1,B1
2183257857940,2000-01-27,,,1,2,B1
2183289688062,1999-10-25,2000-03-05,NEED,1,1,C1
2183299840256,2000-06-15,,,0,1,B1
2183308974726,1999-10-09,2000-10-17,MOVE,0,3,A1
2183333014944,1999-11-11,,,1,1,A2
2183333187782,2000-10-26,2000-12-19,NEED,0,1,C1
2183333430693,1999-12-23,,,1,1,A1
2183337082795,2000-01-12,2000-01-13,NEED,0,3,A1
2183342130108,1999-11-02,,,1,1,B1
2183348205068,1999-12-21,,,1,1,C1
2183355239871,2000-07-08,,,0,1,A1
2183373024150,1999-12-19,,,0,1,A1
2183398843296,1999-11-20,2000-09-29,TECH,1,1,A1
2183399634428,2000-07-19,,,1,1,B1
2183403366966,1999-11-18,,,1,1,A1
2183421228738,2000-06-26,,,1,1,B1
2183426966072,2000-10-05,,,0,2,A1
2183430746374,1999-03-14,,,1,1,A1
2183431978122,1999-06-07,,,1,1,B1
2183442945834,2000-08-04,,,1,1,B1
2183447420608,2000-06-19,,,1,1,A1
2183462218608,1999-08-24,,,1,1,A1
2183515721628,2000-09-15,2000-12-03,NEED,1,1,A1
2183516374168,2001-01-11,,,0,2,A1
2183516901158,1999-11-27,2000-09-08,NEED,1,2,A2
2183536884993,2000-01-26,,,1,1,A2
2183555283348,1999-06-15,,,1,2,A1
2183562962120,1999-07-24,,,1,1,A1
2183585366638,2000-07-19,,,1,1,A1
2183599547484,2000-09-06,,,1,1,B1
2183617894330,1999-11-30,,,1,1,B1
2183626963648,1999-03-17,2000-02-04,MOVE,0,3,A1
2183642011358,1999-10-22,,,1,2,A1
2183643270958,1999-06-10,,,1,1,A1
2183643732143,2000-11-21,,,1,1,A1
2183655777116,1999-02-04,,,0,1,A1
2183658122964,1999-03-29,2000-10-23,COMP,1,1,A1
2183682364918,1999-04-13,,,1,1,C1
2183702382933,2000-08-23,,,1,2,A1
2183722322687,1999-07-16,,,0,3,A1
2183740480582,1999-10-01,2000-05-01,COMP,1,3,A1
2183808790428,2000-12-20,,,0,2,A1
2183840902372,1999-07-09,,,1,1,B1
2183859727422,1999-12-29,2000-01-03,TECH,1,1,A1
2183874659032,2000-12-22,,,1,1,C1
2183878160415,2000-10-24,,,1,1,A1
2183922729456,1999-08-28,,,1,1,A1
2183926794798,2000-08-23,2000-09-25,COMP,1,2,A1
2183953867254,2000-07-31,2000-08-08,NEED,1,1,B1
2183956958438,1999-07-30,,,0,1,A1
2183992109628,2000-11-18,,,1,3,A1
2183995621656,2000-02-24,,,0,1,A1
2184045338440,1999-03-23,,,0,3,A1
2184051055944,1999-11-16,2000-05-17,NEED,1,1,A1
2184060681456,2000-05-12,,,1,1,A1
2184066591215,2000-05-17,,,1,3,A1
2184095827822,1999-09-02,,,1,1,A2
2184125934340,1999-03-20,,,1,1,B1
2184140551002,1999-07-21,,,1,3,A2
2184147865018,2000-07-22,2000-08-05,NEED,1,1,A1
2184206962344,1999-01-30,,,1,1,A1
2184210378798,1999-09-20,2000-10-11,MOVE,0,2,A1
2184271075878,1999-12-17,,,1,1,A1
2184275331828,2000-11-29,2000-12-12,NEED,1,2,C1
2184280648534,2000-06-06,,,1,3,C1
2184296129712,2000-05-06,,,1,1,A1
2184324945072,2000-05-18,,,0,3,A1
2184329830758,1999-12-27,1999-12-31,NEED,1,1,A1
2184330878608,2000-05-20,,,1,3,A1
2184342370599,2000-11-27,,,1,2,A1
2184347120448,1999-09-17,2000-02-26,NEED,1,1,A1
2184347404425,1999-12-21,,,1,3,A2
2184361884560,1999-06-13,1999-06-15,NEED,1,1,A1
2184366976133,1999-12-07,2001-01-15,NEED,1,1,C1
2184401457831,1999-08-15,,,1,1,A1
2184403897389,2000-07-26,,,0,1,A1
2184409691140,1999-07-13,,,1,1,C1
2184413823364,1999-05-07,2000-07-06,COMP,1,1,A2
2184418027368,2000-12-08,,,1,2,A1
2184439145274,2000-05-24,,,0,1,B1
2184453339475,2000-01-08,2000-10-27,COMP,1,1,B1
2184468425104,1999-06-21,,,1,1,A1
2184469761219,2000-08-19,,,1,2,A1
2184483423048,2000-11-10,,,1,1,A1
2184497090086,1999-12-03,2000-03-13,TECH,0,2,A1
2184505259059,2000-01-08,,,1,3,A1
2184515139840,2000-11-14,,,1,1,A1
2184540375660,2000-10-03,,,0,1,C1
2184547044268,1999-11-22,,,0,1,B1
2184570877395,1999-05-15,,,1,1,A1
2184571433088,1999-12-14,2000-09-29,MOVE,1,1,C1
2184586680483,1999-09-28,,,1,1,B1
2184591949116,2000-04-27,,,1,3,A1
2184593383508,2000-01-18,2000-07-22,NEED,0,2,C1
2184593587842,2000-11-29,,,0,2,A1
2184609378944,2000-11-28,,,0,2,C1
2184635777484,2000-04-02,,,1,1,A2
2184691823940,2000-05-26,2000-10-23,DEBT,0,3,A1
2184697523696,2000-11-04,,,1,1,C1
2184709030584,2000-01-07,,,1,2,A1
2184713568896,1999-06-07,,,1,1,C1
2184727999020,2000-12-20,,,1,2,C1
2184731000334,1999-07-14,,,1,1,A1
2184764388978,1999-12-03,,,1,1,B1
2184764775360,2000-03-19,2000-09-16,TECH,1,1,A1
2184771897312,1999-09-21,1999-11-08,NEED,0,3,A1
2184794868312,2000-02-24,,,1,2,A1
2184809755132,2000-12-19,,,1,2,B1
2184818893857,2000-02-29,,,0,2,B1
2184843969854,2000-03-12,,,1,1,A1
2184849107863,2000-04-11,,,1,2,A1
2184849896628,2000-12-21,,,1,2,A1
2184879387044,2000-12-12,,,1,2,A1
2184906202628,2000-11-21,,,1,1,A1
2185004843142,2000-05-24,,,1,1,A1
2185021814974,2001-01-03,,,1,2,A1
2185051867008,2000-03-19,,,1,1,A1
2185057357416,2000-12-15,,,1,3,B1
2185073722044,2000-05-27,,,1,3,A1
2185095186000,1999-12-09,,,1,3,A2
2185103613960,2000-06-27,,,1,1,A1
2185132167375,2000-12-15,,,1,1,A1
2185140816348,1999-12-26,,,1,1,A1
2185147590342,1999-12-23,,,1,1,B1
2185200500881,1999-09-16,,,1,1,A1
2185208001508,2000-12-31,,,1,2,A1
2185224708962,1999-03-20,,,1,1,A1
2185247054940,1999-07-11,,,1,1,A1
2185258920112,2000-09-11,,,1,1,A1
2185327431980,1999-06-22,,,0,1,C1
2185336441656,1999-07-31,2000-07-12,COMP,0,1,C1
2185340522921,2000-06-30,,,1,1,B1
2185365935058,2000-02-06,,,1,2,A2
2185379697943,1999-12-15,1999-12-15,NEED,0,2,A1
2185396408952,1999-02-27,,,1,1,A1
2185432509730,2000-08-09,,,0,1,C1
2185435740645,2000-06-16,,,0,2,A1
2185439516416,2000-11-30,,,0,2,C1
2185443518224,1999-10-25,2000-11-13,COMP,1,1,A2
2185445971752,1999-08-16,2000-11-15,NEED,1,1,C1
2185500655165,1999-10-16,,,0,2,A2
2185503753992,1999-08-12,2000-10-19,DEBT,1,2,A1
2185519779408,2000-12-19,,,1,2,C1
2185536319872,1999-11-26,,,0,1,A2
2185551997156,2001-01-12,,,1,2,B1
2185589921122,2000-08-12,,,1,1,B1
2185601029809,1999-08-31,2000-10-13,DEBT,0,1,A1
2185611230850,2000-04-26,,,1,2,B1
2185612278428,2000-02-02,,,1,1,C1
2185627035857,2000-07-30,,,1,1,A1
2185670928468,2000-09-12,,,0,1,C1
2185674315472,2001-01-17,,,1,3,C1
2185678633056,1999-03-13,,,0,2,A1
2185695458694,1999-05-17,2000-12-04,TECH,1,3,A1
2185704606528,2000-01-31,2000-02-02,NEED,1,1,C1
2185728482472,2000-10-19,,,0,1,C1
2185761568944,1999-11-20,,,1,1,A2
2185794265098,1999-11-26,,,1,1,A1
2185812303663,1999-08-09,,,1,1,A1
2185822393278,1999-09-08,2000-09-25,MOVE,1,1,A1
2185835107928,1999-09-11,2000-09-30,MOVE,1,3,A1
2185847588088,2000-03-16,2000-08-16,NEED,1,1,B1
2185869906768,2000-01-31,,,0,1,A1
2185887640919,2000-05-01,2000-07-07,COMP,1,1,A1
2185893978529,2000-09-16,,,1,1,A1
2185896027469,1999-12-15,,,1,1,C1
2185903733526,1999-05-10,2000-03-14,TECH,1,3,A1
2185916413691,2000-01-14,,,1,1,A1
2185920342836,1999-07-01,2000-06-08,DEBT,0,2,B1
2185931966866,1999-03-30,,,1,1,A1
2185942004808,1999-05-06,,,1,1,A2
2185954490212,1999-12-10,2000-07-03,NEED,0,2,A1
2185955043879,1999-12-05,,,0,1,A1
2185960259658,1999-09-15,,,0,2,C1
2185978760578,2000-02-17,,,0,1,B1
2185983287088,2001-01-10,,,0,2,B1
2185992701882,2000-01-14,,,1,1,A1
2186002017485,2000-09-26,,,1,1,B1
2186017858320,2000-04-24,,,1,1,A1
2186030716068,1999-08-13,,,0,1,C1
2186033562528,2000-05-30,,,1,1,A2
2186050749750,1999-08-31,,,0,1,C1
2186052404814,2000-10-14,,,1,2,A1
2186081188428,1999-09-28,,,1,1,A1
2186085092009,2000-03-18,,,1,3,A1
2186116388733,2000-04-25,,,1,2,A1
2186138018346,1999-07-26,2001-01-06,COMP,1,1,A1
2186150532408,1999-12-17,,,1,1,B1
2186154614832,2000-04-24,2001-01-09,MOVE,1,1,A1
2186179530846,1999-07-28,2000-11-16,TECH,1,3,A1
2186190264471,2000-11-17,,,1,1,A1
2186207138272,2000-03-20,2000-10-17,DEBT,0,2,B1
2186222941702,1999-06-07,,,1,1,A1
2186238823328,2000-12-16,,,1,3,A1
2186278182860,2000-08-30,,,0,1,C1
2186284478534,2000-07-31,,,1,3,A1
2186296450208,2000-11-30,,,1,1,C1
2186300234419,1999-04-19,2000-10-13,DEBT,0,3,A1
2186302017350,1999-02-19,,,1,3,A1
2186305410898,1999-11-06,,,1,2,A1
2186310520710,1999-05-15,,,1,1,A1
2186334760893,1999-07-02,2000-04-16,NEED,0,2,A1
2186342928388,1999-10-13,,,1,1,B1
2186356593156,2000-02-03,,,0,1,A1
2186359565302,1999-08-06,,,0,1,A1
2186365091356,1999-11-24,,,1,1,A1
2186366338842,1999-04-03,,,1,3,A2
2186383525660,2001-01-11,,,0,2,A1
2186393558982,2000-11-08,,,1,1,C1
2186401883979,1999-03-28,,,1,1,A1
2186419334424,2000-03-24,2000-12-27,DEBT,0,3,B1
2186457644502,2000-07-11,,,1,3,A1
2186472556308,2000-05-24,,,0,1,C1
2186477554602,1999-09-19,2000-09-21,MOVE,0,3,A2
2186486851504,2000-12-27,,,1,2,C1
2186494889428,2000-09-29,,,1,1,B1
2186502644360,2000-12-18,,,1,2,A1
2186510199774,2000-04-27,,,1,1,A1
2186520887313,1999-05-03,,,1,3,A1
2186525362720,1999-06-12,1999-12-19,COMP,0,1,A1
2186549915468,2001-01-03,,,1,2,C1
2186555026785,1999-09-24,1999-12-28,DEBT,1,1,A1
2186577551658,1999-12-07,,,1,1,B1
2186579217096,1999-01-23,,,0,3,A1
2186584686912,2000-06-23,,,0,3,B1
2186586974263,2000-08-23,,,0,1,A1
2186590257207,2000-02-09,,,1,1,B1
2186593644226,1999-11-13,2000-07-20,NEED,0,2,B1
2186594297628,1999-12-02,2000-06-30,TECH,1,1,B1
2186595578300,2000-10-25,,,1,1,A1
2186604534032,2000-03-15,,,0,1,A2
2186606839318,1999-04-29,2000-01-31,TECH,1,3,A2
2186609266418,1999-10-01,,,1,1,A2
2186630496928,2000-08-18,,,1,1,B1
2186641930532,1999-12-18,2000-12-08,DEBT,0,2,A2
2186684861367,1999-05-29,,,1,1,B1
2186690866554,2000-02-14,,,1,1,A1
2186692389828,1999-06-27,,,0,1,A2
2186695751410,1999-04-13,,,1,1,A1
2186703433404,2000-07-22,,,0,1,A2
2186713428315,1999-12-11,,,1,1,A1
2186749669218,1999-11-29,,,1,1,A2
2186775829408,2000-07-25,,,1,1,A2
2186780732888,2000-11-04,,,1,1,A1
2186787061398,1999-07-05,,,0,1,A1
2186792040998,2000-02-26,,,1,1,A1
2186799515108,2000-02-10,,,0,2,C1
2186804664321,1999-10-30,,,1,1,A1
2186840687384,1999-04-14,,,1,1,A1
2186902844334,2000-04-18,,,1,1,B1
2186906287341,2000-02-07,,,1,1,C1
2186914042810,2000-01-17,2000-09-13,COMP,1,1,A2
2186926553133,1999-08-19,,,1,1,A1
2186975377308,2000-02-28,,,1,3,A1
2186995839058,2001-01-15,,,1,2,C1
2187003794785,2000-12-19,,,1,2,B1
2187030009132,1999-11-26,2000-12-13,DEBT,0,2,A2
2187043578798,1999-12-20,,,1,1,A1
2187046250576,2001-01-09,,,1,2,A1
2187047174208,1999-06-05,,,0,2,A1
2187049573146,2000-03-25,2000-12-01,NEED,1,2,A1
2187072776419,1999-03-14,,,1,3,A1
2187097382328,1999-11-23,,,1,1,B1
2187099838012,2000-04-26,,,1,1,A1
2187111973444,2000-05-08,,,0,1,A1
2187116643776,2000-09-23,,,0,2,B1
2187155600353,1999-09-02,,,1,1,A1
2187168108240,2000-06-11,,,0,1,A1
2187169961618,2001-01-20,,,1,2,A1
2187193821601,1999-08-11,,,1,2,A1
2187213640672,1999-11-28,,,1,1,A1
2187217707078,2000-05-24,,,0,2,A1
2187221019338,2000-03-21,,,1,1,A1
2187263008864,1999-07-07,2000-01-26,NEED,0,1,B1
2187276191922,2000-01-28,2000-06-03,DEBT,0,3,A1
2187300208656,2000-11-10,,,0,1,A1
2187312416488,2000-11-10,,,0,1,A2
2187312997362,2000-10-03,,,1,1,B1
2187316249320,2000-02-08,2000-11-13,NEED,0,1,C1
2187320530776,1999-04-30,,,0,3,A1
2187326776183,2000-11-13,,,1,1,C1
2187374783224,2000-12-28,,,1,2,A1
2187397835772,2000-04-24,,,1,1,A1
2187413273704,1999-04-10,2000-05-06,MOVE,1,1,A1
2187429076452,2000-04-08,,,1,1,A2
2187435651721,2000-02-17,,,0,1,C1
2187451796183,1999-10-08,1999-10-08,NEED,1,1,B1
2187454023484,2000-02-28,,,0,1,A1
2187493609714,1999-12-09,,,1,1,A1
2187502927764,1999-08-12,,,1,1,B1
2187506395008,1999-12-14,2000-04-17,NEED,1,3,A1
2187535411358,1999-06-30,2000-06-12,NEED,1,2,B1
2187535867215,1999-09-06,,,1,1,A1
2187547527277,1999-10-20,,,1,3,B1
2187560697608,1999-12-22,2000-10-18,DEBT,1,1,A1
2187567575016,2000-04-22,,,1,3,A1
2187595800690,1999-10-09,,,0,2,A1
2187633558288,2000-01-31,,,1,1,C1
2187659661568,2001-01-05,,,0,1,A1
2187660810048,1999-08-16,,,1,1,B1
2187662028920,1999-12-16,,,1,1,B1
2187665519388,1999-12-02,,,1,1,A1
2187680482896,2000-11-29,2000-12-13,NEED,1,2,A1
2187701419336,2000-09-23,,,0,1,A1
2187719384118,2000-03-01,,,1,1,A1
2187727078176,2000-11-14,,,1,2,A1
2187732964161,2000-03-22,,,0,1,A1
2187769933173,1999-07-08,,,1,1,B1
2187789784468,1999-12-27,2000-10-21,DEBT,0,1,A1
2187793665360,2000-06-07,,,1,2,C1
2187823111808,2000-10-29,,,0,1,C1
2187824671071,2000-07-06,,,0,3,C1
2187828585635,1999-10-20,2000-01-19,TECH,1,1,A1
2187829744088,1999-10-25,2000-11-13,COMP,1,1,B1
2187871792530,1999-05-15,2000-05-21,COMP,1,2,A2
2187900700710,2000-12-05,,,1,1,A1
2187923254464,1999-09-24,,,0,3,A1
2187931762670,1999-05-14,,,1,3,A1
2187949190184,2001-01-03,,,1,2,C1
2187982728104,1999-07-31,,,1,1,A1
2187985924448,1999-07-10,,,1,1,A1
2187988659278,1999-05-19,2000-10-11,,0,1,A1
2187991630870,1999-12-03,,,0,2,A1
2187997695716,1999-11-09,,,0,1,B1
2188000190166,1999-07-29,,,1,1,A1
2188002962760,2000-07-15,2000-09-11,NEED,1,1,A2
2188010502060,2000-12-20,,,1,2,A1
2188012298595,1999-07-26,,,1,1,C1
2188014744228,2000-01-01,,,1,1,A1
2188015517808,2000-12-16,,,1,2,A1
2188021381143,1999-05-21,,,1,3,A2
2188039300568,2000-06-19,,,1,1,A1
2188052197440,2000-02-12,,,1,1,A1
2188052749861,1999-12-01,,,0,2,A1
2188081233306,2000-03-04,,,1,2,A1
2188082860598,2000-01-06,,,1,1,A1
2188128628304,2000-09-23,,,1,3,B1
2188130633398,1999-12-24,,,1,1,A2
2188131731997,2000-05-01,,,0,1,A1
2188138097868,2000-03-22,,,1,1,A1
2188144835448,1999-08-04,2000-10-21,COMP,1,1,B1
2188158352929,2000-01-10,2000-06-27,DEBT,0,3,A1
2188191740208,2000-05-30,,,1,1,A1
2188201348968,2000-05-30,,,1,1,A1
2188233580186,1999-08-06,,,1,1,C1
2188259855046,2000-12-02,,,1,2,B1
2188269514903,1999-12-27,2000-08-01,COMP,0,1,A1
2188282342900,2000-07-21,2000-09-26,COMP,1,1,A1
2188283111304,2000-02-24,,,1,1,B1
2188310171280,1999-10-27,,,1,2,A2
2188316832523,2000-03-24,,,1,1,A1
2188325004132,2000-03-07,,,1,1,A1
2188325301984,2000-03-03,2001-01-05,NEED,1,1,B1
2188336002808,2000-12-12,,,1,1,B1
2188336164957,2001-01-02,,,1,1,B1
2188351921488,2000-10-21,,,1,3,A1
2188360671590,1999-06-24,,,0,1,A1
2188372202148,2000-03-07,,,1,3,A1
2188376149236,2000-02-21,,,1,1,A1
2188393626966,1999-08-25,1999-08-27,NEED,0,3,A1
2188407954384,1999-11-28,,,0,1,A1
2188415893108,2000-08-23,,,1,1,B1
2188427513094,1999-10-30,,,1,1,A2
2188474213038,1999-05-17,,,1,1,C1
2188477139583,1999-12-27,2000-08-04,COMP,0,1,A1
2188499587490,2000-10-04,,,1,2,A1
2188527837720,2000-11-08,,,0,1,A1
2188529876794,1999-12-01,,,1,1,A1
2188554281224,1999-12-24,,,0,1,A1
2188575500627,2000-12-27,,,1,1,A1
2188610977458,2000-10-27,,,1,1,B1
2188615106106,2000-08-16,,,1,1,A1
2188637973228,2000-12-11,,,0,1,A2
2188645142784,2000-10-21,,,1,1,A1
2188656857573,1999-05-05,1999-08-26,NEED,1,3,A1
2188675894904,2000-07-13,,,0,1,A1
2188679580143,1999-11-07,,,1,1,A1
2188725998133,2000-09-12,,,0,1,A1
2188730687385,1999-04-15,,,0,3,A1
2188766182668,1999-04-21,,,1,1,A1
2188773280200,1999-10-15,1999-12-03,TECH,1,1,C1
2188814612158,1999-10-13,,,1,1,A1
2188828563575,2000-02-11,,,0,1,A1
2188841988288,1999-10-03,,,0,3,A1
2188851925608,2000-04-25,2000-10-05,DEBT,0,2,A2
2188852905968,1999-05-25,,,1,1,A2
2188857651722,2000-11-25,,,0,1,A1
2188887622320,2000-05-18,,,1,1,B1
2188900799136,2000-05-24,,,1,1,A1
2188900904388,2000-11-26,,,1,1,A2
2188910691192,2000-10-15,,,1,1,B1
2188926360109,1999-11-13,,,1,1,B1
2188951213920,2000-12-20,,,1,2,A1
2188959983448,2000-05-30,,,1,2,A1
2188966489608,2000-03-31,,,1,1,A1
2188975719723,1999-08-25,,,1,1,A2
2188988488516,1999-11-24,2000-12-26,COMP,0,1,A1
2189004655185,2000-01-22,,,0,1,A1
2189023261913,2000-04-05,2000-10-11,DEBT,1,2,A1
2189025545313,1999-03-02,,,1,1,A1
2189028352224,1999-12-06,,,1,1,B1
2189060101236,2000-05-08,,,1,2,A2
2189092216368,1999-08-24,2000-12-29,NEED,0,1,A1
2189093962009,2000-11-07,,,0,1,B1
2189101132368,1999-02-05,2000-08-28,COMP,0,3,A1
2189133617142,2000-07-26,2000-08-16,NEED,1,1,A1
2189155717222,2000-05-31,,,0,1,B1
2189192797058,1999-12-12,,,1,1,A1
2189197596376,2000-08-09,,,1,1,A1
2189201565360,1999-06-17,,,1,3,B1
2189204491400,1999-07-31,,,1,1,A2
2189206313578,2000-02-14,,,1,1,A1
2189231351915,1999-06-16,,,0,1,B1
2189234349312,1999-07-23,,,0,1,A2
2189237781503,2000-11-01,,,1,2,A1
2189278289999,1999-11-19,2000-11-01,COMP,0,1,C1
2189279777298,2001-01-10,,,1,1,A1
2189285599265,1999-09-02,2000-06-11,NEED,1,1,C1
2189320331820,1999-08-07,,,0,1,A2
2189330339968,2000-08-26,,,1,1,C1
2189336273288,1999-11-16,2000-01-05,NEED,0,2,B1
2189344325388,2000-10-30,,,1,1,C1
2189355312594,2000-09-26,2000-12-05,COMP,0,1,C1
2189385956304,1999-03-09,,,1,3,A1
2189388258426,2000-07-18,,,1,1,A2
2189414817474,2000-03-13,,,1,1,A1
2189422304931,2000-08-07,,,1,1,C1
2189434609248,1999-02-20,,,1,1,A1
2189437017807,1999-03-28,1999-10-19,TECH,1,3,A1
2189445391888,2000-12-04,,,1,1,A1
2189467696448,1999-12-30,,,1,3,A1
2189523182248,1999-10-22,,,1,1,A1
2189531813416,2000-11-03,,,0,1,C1
2189536338825,2000-12-13,,,0,2,A1
2189539723666,2000-05-16,,,0,1,C1
2189553250318,1999-08-29,,,1,1,A1
2189553471598,1999-09-23,,,0,1,A1
2189566711256,2000-06-15,,,1,1,A1
2189569055838,1999-05-18,,,0,1,A1
2189576578458,1999-11-19,1999-12-20,COMP,1,3,C1
2189621102539,2001-01-12,,,1,2,B1
2189643718248,2000-02-15,2000-12-14,DEBT,0,2,A1
2189645574899,2000-02-13,2000-07-03,DEBT,0,1,A2
2189648217844,1999-08-20,2000-06-15,COMP,1,1,A1
2189657167428,2000-10-27,,,1,1,A1
2189665021317,1999-03-04,,,0,2,A1
2189691510896,2000-06-01,,,0,1,A1
2189722947384,2001-01-09,,,1,2,A1
2189723356320,1999-07-23,,,1,1,A1
2189741505489,1999-12-19,,,1,1,A1
2189741705874,1999-08-02,2000-05-09,NEED,0,1,A1
2189759763936,2001-01-13,,,0,2,B1
2189761961810,1999-12-31,2000-04-28,TECH,1,1,A2
2189774071698,1999-04-03,2000-06-15,COMP,1,1,A1
2189774533548,2000-04-03,,,1,1,A1
2189783791610,1999-06-19,1999-11-26,NEED,0,2,A1
2189794211328,1999-10-15,,,1,3,B1
2189807677152,2000-02-19,,,1,1,B1
2189869892733,1999-05-31,,,1,1,A2
2189886780837,2000-09-16,,,1,1,B1
2189891810616,2000-04-12,,,1,1,A1
2189896148983,2000-04-25,,,1,1,A1
2189906373696,2000-10-23,2000-10-25,NEED,1,1,A1
2189906776343,1999-09-28,,,0,3,B1
2189909129308,1999-02-25,,,1,2,A1
2189926858425,1999-07-08,,,1,3,A1
2189948444826,1999-07-29,,,1,1,C1
2189957724963,2000-05-15,,,1,1,A1
2189970812618,2000-05-25,,,0,1,B1
2189985414675,1999-09-30,,,1,3,C1
2189989430120,2000-07-31,,,1,1,A2
2190007388914,2000-11-15,,,1,1,A1
2190021947820,2000-12-12,,,1,2,B1
2190022377176,2000-11-22,2000-11-30,NEED,1,1,A1
2190043545476,1999-04-23,2000-08-14,COMP,0,1,A1
2190043972278,2000-11-16,,,0,1,B1
2190046061312,1999-07-07,2000-07-09,COMP,1,2,A1
2190056941934,1999-12-21,2000-11-26,DEBT,1,1,C1
2190071815640,1999-11-04,,,1,3,A1
2190089872585,1999-07-18,,,1,1,A1
2190105940347,2000-04-21,,,1,2,A1
2190111179520,2000-12-18,,,1,2,A1
2190119661432,1999-03-19,1999-04-13,NEED,0,3,A1
2190124827168,2000-05-22,2000-10-19,DEBT,0,1,A2
2190173585784,1999-06-29,,,0,1,A2
2190182352894,2000-04-17,2000-11-08,DEBT,0,1,A1
2190193073436,2000-08-24,,,1,3,C1
2190194289964,2000-06-12,,,1,1,B1
2190196051020,1999-11-29,2000-10-12,DEBT,0,3,B1
2190226974396,2000-12-05,,,1,1,A1
2190234790605,2000-05-31,,,1,1,B1
2190238974212,2000-06-03,,,1,1,A1
2190242210000,1999-07-13,,,0,2,A2
2190249405732,2000-01-28,,,1,1,B1
2190255253402,2000-10-08,,,0,3,A1
2190271016062,1999-06-24,,,1,1,C1
2190276171648,2001-01-09,,,1,3,C1
2190291464580,2000-12-20,,,1,1,A1
2190325004432,1999-10-31,,,1,1,A1
2190327968972,2000-07-21,2000-11-10,NEED,0,1,B1
2190330040719,1999-06-08,,,1,1,C1
2190358784598,1999-12-20,,,1,1,B1
2190367915350,1999-12-08,2000-09-14,COMP,1,1,A1
2190382021239,2001-01-16,,,1,1,C1
2190384085413,2000-05-25,,,1,1,A1
2190387371776,1999-05-02,2000-01-05,,1,2,A1
2190408467703,1999-01-21,2000-08-04,NEED,1,1,A1
2190427634668,2001-01-15,,,0,3,A1
2190431126071,2000-05-07,,,0,1,A2
2190456951504,2000-09-15,,,1,3,A1
2190469954893,1999-04-01,,,1,3,A1
2190472065258,2000-05-03,,,1,1,A1
2190485105776,1999-11-24,,,1,1,B1
2190505505139,2000-10-26,,,1,3,A1
2190556047958,1999-12-07,,,1,1,C1
2190559824348,1999-12-02,,,1,2,B1
2190577688673,1999-09-28,1999-10-28,NEED,0,1,A1
2190581523747,2000-02-09,2000-12-13,MOVE,1,1,B1
2190602458774,2000-02-14,,,0,1,A1
2190621913380,2000-05-18,,,1,1,A1
2190628899938,2000-06-09,,,0,1,C1
2190647100904,2000-06-16,,,1,3,A1
2190648341184,1999-01-28,,,0,1,A1
2190707291664,1999-11-26,,,0,1,A1
2190709692604,1999-11-10,,,1,1,A1
2190724227788,1999-09-29,,,0,2,C1
2190731368784,1999-11-28,2000-01-19,NEED,1,1,B1
2190743281618,2000-05-23,,,1,2,A1
2190751413224,2000-10-01,,,1,3,A1
2190757457854,2000-12-19,,,0,2,A1
2190760299738,1999-01-22,,,0,3,A1
2190765230733,1999-02-20,,,1,1,A2
2190784124368,2000-10-05,,,1,1,A1
2190790046578,2000-07-19,,,1,1,A1
2190812760272,2000-04-28,,,0,1,B1
2190818125088,1999-10-25,,,1,1,A1
2190821259130,1999-10-16,,,0,1,A1
2190865089668,1999-07-30,,,1,1,A1
2190897408808,2000-01-03,2000-12-13,DEBT,0,1,A1
2190905469396,2000-07-27,,,1,1,B1
2190910523845,2000-11-27,,,1,2,B1
2190915549618,2000-01-25,,,0,1,A1
2190923441848,2000-11-06,,,1,1,B1
2190942627582,2000-07-10,,,0,3,B1
2190966768064,2000-05-22,,,1,1,A1
2190976861440,1999-12-10,,,0,1,A1
2190990104208,2000-12-08,,,1,2,A1
2191000513104,1999-11-20,2000-11-14,COMP,1,1,A2
2191008309240,1999-12-26,,,0,1,A1
2191009949182,2000-02-22,,,1,3,A1
2191012463384,1999-10-04,,,1,3,C1
2191051709808,1999-12-02,,,1,2,A1
2191081303358,1999-04-16,,,1,3,A1
2191086575717,2000-10-16,2001-01-11,DEBT,0,1,C1
2191087618227,1999-12-05,,,1,1,A2
2191104759622,1999-04-07,2000-03-14,MOVE,1,3,A2
2191142925803,1999-04-01,,,0,1,A1
2191157468374,2000-01-29,,,1,1,A1
2191188886400,1999-05-20,,,1,2,B1
2191197682464,2000-06-26,,,1,1,B1
2191197842530,2000-01-08,,,1,1,B1
2191199135676,2001-01-16,,,1,2,A1
2191211203940,2000-06-30,,,1,1,B1
2191212436108,1999-07-24,,,0,1,A1
2191225493650,2000-01-05,,,1,1,A1
2191256882589,2000-09-18,2000-10-29,COMP,0,1,C1
2191270907938,2000-04-10,,,1,3,A2
2191273745873,2000-10-02,,,1,1,A1
2191275932031,2000-09-16,,,1,1,A1
2191303807049,1999-12-09,,,1,1,C1
2191307936100,1999-12-10,,,1,1,A1
2191308799887,1999-04-19,,,1,3,B1
2191311749814,1999-12-11,,,1,1,A2
2191315303873,2000-12-01,,,0,2,A1
2191327516336,1999-12-16,2000-06-16,TECH,1,1,A1
2191335201828,1999-12-17,,,1,1,A1
2191339241853,2000-07-20,,,1,2,C1
2191364785966,1999-07-06,,,1,3,A2
2191366674312,1999-12-20,,,1,1,A1
2191375432359,1999-11-29,2000-07-25,COMP,0,1,A1
